,Wavelength,Sum,K I (2.0e-02),K II (9.8e-01),K III (6.0e-09)
1596,337.36,0.00047300000000000006,0,0.00047300000000000006,2.881e-17
1597,337.41,0.0008539999999999999,0,0.0008539999999999999,1.239e-17
1598,337.46,0.0014759999999999999,0,0.0014759999999999999,5.099e-18
1599,337.51,0.002443,0,0.002443,2.008e-18
1600,337.56,0.00387,0,0.00387,7.563e-19
1601,337.61,0.005872,0,0.005872,2.726e-19
1602,337.66,0.008531,0,0.008531,9.401000000000001e-20
1603,337.71,0.01187,0,0.01187,3.102e-20
1604,337.76,0.01584,0,0.01584,9.792e-21
1605,337.81,0.02025,0,0.02025,2.9580000000000003e-21
1606,337.86,0.02484,0,0.02484,8.549e-22
1607,337.91,0.029269999999999997,0,0.029269999999999997,2.364e-22
1608,337.96,0.03317,0,0.03317,6.254e-23
1609,338.01,0.03622,0,0.03622,1.583e-23
1610,338.06,0.03821,0,0.03821,3.834e-24
1611,338.11,0.039080000000000004,0,0.039080000000000004,8.885e-25
1612,338.16,0.03891,0,0.03891,1.97e-25
1613,338.21,0.03789,0,0.03789,4.1790000000000003e-26
1614,338.26,0.03628,0,0.03628,8.482e-27
1615,338.31,0.03431,0,0.03431,1.647e-27
1616,338.36,0.032139999999999995,0,0.032139999999999995,3.061e-28
1617,338.41,0.02985,0,0.02985,5.441e-29
1618,338.46,0.02744,0,0.02744,9.255e-30
1619,338.51,0.02489,0,0.02489,0
1620,338.56,0.022180000000000002,0,0.022180000000000002,0
1621,338.61,0.01931,0,0.01931,0
1622,338.66,0.01635,0,0.01635,0
1623,338.71,0.013430000000000001,0,0.013430000000000001,0
1624,338.76,0.01067,0,0.01067,0
1625,338.81,0.008191,0,0.008191,0
1626,338.86,0.006091,0,0.006091,0
1627,338.91,0.004408,0,0.004408,0
1628,338.96,0.0031379999999999997,0,0.0031379999999999997,0
1629,339.01,0.002236,0,0.002236,0
1630,339.06,0.001637,0,0.001637,0
1631,339.11,0.001263,0,0.001263,0
1632,339.16,0.0010429999999999999,0,0.0010429999999999999,0
1633,339.21,0.0009144,0,0.0009144,0
1634,339.26,0.0008308,0,0.0008308,0
1635,339.31,0.0007612,0,0.0007612,0
1636,339.36,0.0006886,0,0.0006886,0
1637,339.41,0.000607,0,0.000607,0
1638,339.46,0.0005178,0,0.0005178,0
1639,339.51,0.00042699999999999997,0,0.00042699999999999997,0
1640,339.56,0.00034219999999999997,0,0.00034219999999999997,0
1641,339.61,0.0002718,0,0.0002718,0
1642,339.66,0.0002238,0,0.0002238,0
1643,339.71,0.000207,0,0.000207,0
1644,339.76,0.00023140000000000001,0,0.00023140000000000001,0
1645,339.81,0.00031,0,0.00031,0
1646,339.86,0.0004588,0,0.0004588,0
1647,339.91,0.0006962000000000001,0,0.0006962000000000001,0
1648,339.96,0.0010400000000000001,0,0.0010400000000000001,0
1649,340.01,0.001505,0,0.001505,3.846e-30
1650,340.06,0.002093,0,0.002093,2.2079999999999998e-29
1651,340.11,0.002792,0,0.002792,1.264e-28
1652,340.16,0.0035689999999999997,0,0.0035689999999999997,6.683e-28
1653,340.21,0.004371,0,0.004371,3.3880000000000004e-27
1654,340.26,0.005128,0,0.005128,1.6459999999999998e-26
1655,340.31,0.005761,0,0.005761,7.664e-26
1656,340.36,0.0062,0,0.0062,3.421e-25
1657,340.41,0.00639,0,0.00639,1.4639999999999999e-24
1658,340.46,0.006308,0,0.006308,6.002e-24
1659,340.51,0.005964,0,0.005964,2.36e-23
1660,340.56,0.0054,0,0.0054,8.894e-23
1661,340.61,0.004684000000000001,0,0.004684000000000001,3.214e-22
1662,340.66,0.00389,0,0.00389,1.1130000000000001e-21
1663,340.71,0.003095,0,0.003095,3.697e-21
1664,340.76,0.002359,0,0.002359,1.177e-20
1665,340.81,0.001721,0,0.001721,3.594e-20
1666,340.86,0.0012029999999999999,0,0.0012029999999999999,1.052e-19
1667,340.91,0.0008055,0,0.0008055,2.954e-19
1668,340.96,0.0005165,0,0.0005165,7.954000000000001e-19
1669,341.01,0.00031719999999999996,0,0.00031719999999999996,2.054e-18
1670,341.06,0.00018659999999999998,0,0.00018659999999999998,5.0860000000000005e-18
1671,341.11,0.0001051,0,0.0001051,1.208e-17
1672,341.16,5.671e-05,0,5.671e-05,2.752e-17
1673,341.21,2.931e-05,0,2.931e-05,6.015e-17
1674,341.26,1.451e-05,0,1.451e-05,1.261e-16
1675,341.31,6.877e-06,0,6.877e-06,2.537e-16
1676,341.36,3.122e-06,0,3.122e-06,4.895e-16
1677,341.41,1.3580000000000002e-06,0,1.3580000000000002e-06,9.063e-16
1678,341.46,5.660000000000001e-07,0,5.660000000000001e-07,1.6100000000000001e-15
1679,341.51,2.269e-07,0,2.269e-07,2.745e-15
1680,341.56,8.968999999999999e-08,0,8.968999999999999e-08,4.4920000000000004e-15
1681,341.61,4.074e-08,0,4.074e-08,7.053e-15
1682,341.66,3.422e-08,0,3.422e-08,1.063e-14
1683,341.71,5.962999999999999e-08,0,5.962999999999999e-08,1.537e-14
1684,341.76,1.3060000000000002e-07,0,1.3060000000000002e-07,2.134e-14
1685,341.81,2.871e-07,0,2.871e-07,2.8439999999999997e-14
1686,341.86,6.093e-07,0,6.093e-07,3.637e-14
1687,341.91,1.24e-06,0,1.24e-06,4.465e-14
1688,341.96,2.42e-06,0,2.42e-06,5.262999999999999e-14
1689,342.01,4.523999999999999e-06,0,4.523999999999999e-06,5.953999999999999e-14
1690,342.06,8.106e-06,0,8.106e-06,6.466e-14
1691,342.11,1.392e-05,0,1.392e-05,6.74e-14
1692,342.16,2.29e-05,0,2.29e-05,6.745e-14
1693,342.21,3.612e-05,0,3.612e-05,6.479e-14
1694,342.26,5.458e-05,0,5.458e-05,5.973999999999999e-14
1695,342.31,7.904e-05,0,7.904e-05,5.2870000000000006e-14
1696,342.36,0.0001097,0,0.0001097,4.491e-14
1697,342.41,0.0001459,0,0.0001459,3.661e-14
1698,342.46,0.00018600000000000002,0,0.00018600000000000002,2.865e-14
1699,342.51,0.0002272,0,0.0002272,2.1509999999999998e-14
1700,342.56,0.00026589999999999996,5.623e-15,0.00026589999999999996,1.55e-14
1701,342.61,0.0002983,3.1719999999999996e-14,0.0002983,1.072e-14
1702,342.66,0.0003207,1.741e-13,0.0003207,7.114e-15
1703,342.71,0.0003304,9.041e-13,0.0003304,4.529e-15
1704,342.76,0.0003262,4.501e-12,0.0003262,2.766e-15
1705,342.81,0.00030869999999999997,2.1489999999999998e-11,0.00030869999999999997,1.6210000000000001e-15
1706,342.86,0.00028010000000000003,9.839000000000001e-11,0.00028010000000000003,9.114e-16
1707,342.91,0.00024380000000000002,4.319e-10,0.00024380000000000002,4.915e-16
1708,342.96,0.000204,1.818e-09,0.000204,2.5419999999999997e-16
1709,343.01,0.0001652,7.34e-09,0.0001652,1.261e-16
1710,343.06,0.0001317,2.841e-08,0.0001317,6.002e-17
1711,343.11,0.0001082,1.0550000000000001e-07,0.0001081,2.7389999999999997e-17
1712,343.16,0.00010049999999999999,3.754e-07,0.0001001,1.199e-17
1713,343.21,0.0001167,1.282e-06,0.0001155,5.0310000000000004e-18
1714,343.26,0.0001705,4.196e-06,0.0001663,2.024e-18
1715,343.31,0.0002839,1.317e-05,0.0002708,7.812e-19
1716,343.36,0.0004948,3.967e-05,0.0004551,2.893e-19
1717,343.41,0.0008686,0.0001146,0.0007541000000000001,1.034e-19
1718,343.46,0.001527,0.0003173,0.001209,3.764e-20
1719,343.51,0.002709,0.0008429,0.001866,1.9760000000000002e-20
1720,343.56,0.00491,0.002148,0.002762,2.788e-20
1721,343.61,0.009170000000000001,0.005249,0.003921,6.867e-20
1722,343.66,0.01764,0.0123,0.005338,1.804e-19
1723,343.71,0.03463,0.02767,0.006966,4.602000000000001e-19
1724,343.76,0.06838999999999999,0.05968,0.008714,1.127e-18
1725,343.81,0.1339,0.1235,0.01045,2.647e-18
1726,343.86,0.2571,0.2451,0.01201,5.959e-18
1727,343.91,0.4801,0.4668,0.01324,1.2870000000000002e-17
1728,343.96,0.8669,0.8529,0.01399,2.6629999999999998e-17
1729,344.01,1.5090000000000001,1.495,0.014169999999999999,5.286e-17
1730,344.06,2.529,2.515,0.01375,1.006e-16
1731,344.11,4.072,4.059,0.0128,1.836e-16
1732,344.16,6.2989999999999995,6.287000000000001,0.01142,3.2110000000000003e-16
1733,344.21,9.355,9.345,0.009767,5.387000000000001e-16
1734,344.26,13.34,13.33,0.008008,8.663999999999999e-16
1735,344.31,18.26,18.25,0.006294,1.336e-15
1736,344.36,23.98,23.98,0.0047420000000000006,1.976e-15
1737,344.41,30.25,30.24,0.003425,2.8010000000000004e-15
1738,344.46,36.62,36.62,0.002372,3.8079999999999996e-15
1739,344.51,42.56,42.56,0.001574,4.963e-15
1740,344.56,47.49,47.49,0.0010019999999999999,6.202e-15
1741,344.61,50.87,50.87,0.0006109,7.431e-15
1742,344.66,52.33,52.33,0.0003572,8.538e-15
1743,344.71,51.68,51.68,0.00020030000000000002,9.405e-15
1744,344.76,49.01,49.01,0.00010759999999999999,9.933e-15
1745,344.81,44.64,44.64,5.548e-05,1.006e-14
1746,344.86,39.04,39.04,2.749e-05,9.768000000000001e-15
1747,344.91,32.79,32.79,1.322e-05,9.094e-15
1748,344.96,26.45,26.45,6.407000000000001e-06,8.118000000000001e-15
1749,345.01,20.49,20.49,3.584e-06,6.948e-15
1750,345.06,15.25,15.25,2.98e-06,5.702e-15
1751,345.11,10.9,10.9,3.848e-06,4.486e-15
1752,345.16,7.481,7.481,6.031e-06,3.385e-15
1753,345.21,4.933,4.933,9.712000000000001e-06,2.448e-15
1754,345.26,3.1239999999999997,3.1239999999999997,1.525e-05,1.698e-15
1755,345.31,1.9,1.9,2.304e-05,1.129e-15
1756,345.36,1.11,1.11,3.342e-05,7.201e-16
1757,345.41,0.623,0.623,4.65e-05,4.4020000000000003e-16
1758,345.46,0.3358,0.3358,6.206e-05,2.5810000000000004e-16
1759,345.51,0.1739,0.1738,7.942e-05,1.4509999999999998e-16
1760,345.56,0.08649,0.08639,9.748e-05,7.824e-17
1761,345.61,0.04136,0.04124,0.00011479999999999999,4.06e-17
1762,345.66,0.01904,0.01891,0.0001295,2.0599999999999998e-17
1763,345.71,0.008464,0.008324,0.0001403,1.1029999999999999e-17
1764,345.76,0.003664,0.0035189999999999996,0.0001456,8.108999999999999e-18
1765,345.81,0.001573,0.001428,0.000145,1.09e-17
1766,345.86,0.000695,0.0005565,0.0001385,2.14e-17
1767,345.91,0.000335,0.0002082,0.00012690000000000002,4.553e-17
1768,345.96,0.0001862,7.477e-05,0.00011140000000000001,9.526000000000001e-17
1769,346.01,0.00011970000000000001,2.578e-05,9.388e-05,1.921e-16
1770,346.06,8.438e-05,8.53e-06,7.585e-05,3.719e-16
1771,346.11,6.148e-05,2.71e-06,5.877e-05,6.908999999999999e-16
1772,346.16,4.45e-05,8.261e-07,4.367e-05,1.231e-15
1773,346.21,3.137e-05,2.417e-07,3.113e-05,2.105e-15
1774,346.26,2.134e-05,6.786e-08,2.127e-05,3.4520000000000005e-15
1775,346.31,1.396e-05,1.829e-08,1.395e-05,5.4299999999999995e-15
1776,346.36,8.771e-06,4.728e-09,8.767000000000001e-06,8.194e-15
1777,346.41,5.287e-06,1.173e-09,5.285e-06,1.186e-14
1778,346.46,3.056e-06,2.7920000000000003e-10,3.056e-06,1.6469999999999998e-14
1779,346.51,1.695e-06,6.377e-11,1.695e-06,2.194e-14
1780,346.56,9.013e-07,1.397e-11,9.013e-07,2.8039999999999997e-14
1781,346.61,4.5969999999999997e-07,2.9369999999999997e-12,4.5969999999999997e-07,3.438e-14
1782,346.66,2.2489999999999998e-07,5.923e-13,2.2489999999999998e-07,4.0430000000000004e-14
1783,346.71,1.0550000000000001e-07,1.146e-13,1.0550000000000001e-07,4.561e-14
1784,346.76,4.746e-08,1.989e-14,4.746e-08,4.935e-14
1785,346.81,2.0480000000000002e-08,3.56e-15,2.0480000000000002e-08,5.124e-14
1786,346.86,8.473000000000001e-09,0,8.473000000000001e-09,5.102e-14
1787,346.91,3.363e-09,0,3.363e-09,4.8739999999999996e-14
1788,346.96,1.2800000000000001e-09,0,1.2800000000000001e-09,4.467e-14
1789,347.01,4.672e-10,0,4.672e-10,3.927e-14
1790,347.06,1.6359999999999998e-10,0,1.635e-10,3.312e-14
1791,347.11,5.493e-11,0,5.4909999999999994e-11,2.679e-14
1792,347.16,1.7699999999999998e-11,0,1.768e-11,2.08e-14
1793,347.21,5.474999999999999e-12,0,5.459e-12,1.5490000000000002e-14
1794,347.26,1.628e-12,0,1.617e-12,1.108e-14
1795,347.31,4.668e-13,0,4.592e-13,7.627e-15
1796,347.36,1.302e-13,0,1.251e-13,5.08e-15
1797,347.41,3.6e-14,0,3.267e-14,3.3259999999999996e-15
1798,347.46,1.041e-14,0,8.184999999999999e-15,2.2280000000000003e-15
1799,347.51,3.621e-15,0,1.9670000000000002e-15,1.6539999999999999e-15
1800,347.56,1.956e-15,0,4.532e-16,1.503e-15
1801,347.61,1.8e-15,0,1.0009999999999999e-16,1.7e-15
1802,347.66,2.2199999999999998e-15,0,2.123e-17,2.199e-15
1803,347.71,2.9719999999999998e-15,0,4.3139999999999995e-18,2.9670000000000003e-15
1804,347.76,3.971e-15,0,8.409999999999999e-19,3.97e-15
1805,347.81,5.158e-15,0,1.572e-19,5.158e-15
1806,347.86,6.458e-15,0,2.8190000000000004e-20,6.458e-15
1807,347.91,7.769e-15,0,0,7.769e-15
1808,347.96,8.974e-15,0,0,8.974e-15
1809,348.01,9.948e-15,0,0,9.948e-15
1810,348.06,1.0579999999999999e-14,0,0,1.0579999999999999e-14
1811,348.11,1.08e-14,0,0,1.08e-14
1812,348.16,1.0579999999999999e-14,0,0,1.0579999999999999e-14
1813,348.21,9.948e-15,0,0,9.948e-15
1814,348.26,8.973e-15,0,0,8.973e-15
1815,348.31,7.766e-15,0,0,7.766e-15
1816,348.36,6.45e-15,0,0,6.45e-15
1817,348.41,5.141e-15,0,0,5.141e-15
1818,348.46,3.931e-15,0,0,3.931e-15
1819,348.51,2.885e-15,0,0,2.885e-15
1820,348.56,2.032e-15,0,0,2.032e-15
1821,348.61,1.373e-15,0,0,1.373e-15
1822,348.66,8.902000000000001e-16,0,0,8.902000000000001e-16
1823,348.71,5.539e-16,0,0,5.539e-16
1824,348.76,3.307e-16,0,0,3.307e-16
1825,348.81,1.895e-16,0,0,1.895e-16
1826,348.86,1.0420000000000001e-16,0,0,1.0420000000000001e-16
1827,348.91,5.495e-17,0,0,5.495e-17
1828,348.96,2.781e-17,0,0,2.781e-17
1829,349.01,1.351e-17,0,0,1.351e-17
1830,349.06,6.297999999999999e-18,0,0,6.297999999999999e-18
1831,349.11,2.817e-18,0,0,2.817e-18
1832,349.16,1.209e-18,0,0,1.209e-18
1833,349.21,4.979e-19,0,0,4.979e-19
1834,349.26,1.968e-19,0,0,1.968e-19
1835,349.31,7.462999999999999e-20,0,0,7.462999999999999e-20
1836,349.36,2.7160000000000004e-20,0,0,2.7160000000000004e-20
1837,349.41,9.483e-21,0,0,9.483e-21
1838,349.46,3.178e-21,0,0,3.178e-21
1839,349.51,1.022e-21,0,0,1.022e-21
1840,349.56,3.153e-22,0,0,3.153e-22
1841,349.61,9.378000000000001e-23,0,0,9.378000000000001e-23
1842,349.66,2.8370000000000005e-23,0,0,2.8370000000000005e-23
1843,349.71,1.4529999999999997e-23,0,0,1.4529999999999997e-23
1844,349.76,2.958e-23,0,0,2.958e-23
1845,349.81,1.012e-22,0,0,1.012e-22
1846,349.86,3.523e-22,0,0,3.523e-22
1847,349.91,1.182e-21,0,0,1.182e-21
1848,349.96,3.81e-21,0,0,3.81e-21
1849,350.01,1.179e-20,0,0,1.179e-20
1850,350.06,3.505e-20,0,0,3.505e-20
1851,350.11,1e-19,0,0,1e-19
1852,350.16,2.742e-19,0,0,2.742e-19
1853,350.21,7.218000000000001e-19,0,0,7.218000000000001e-19
1854,350.26,1.825e-18,0,0,1.825e-18
1855,350.31,4.428999999999999e-18,0,0,4.428999999999999e-18
1856,350.36,1.033e-17,0,0,1.033e-17
1857,350.41,2.312e-17,0,0,2.312e-17
1858,350.46,4.969e-17,0,0,4.969e-17
1859,350.51,1.026e-16,0,0,1.026e-16
1860,350.56,2.0340000000000004e-16,0,0,2.0340000000000004e-16
1861,350.61,3.872e-16,0,0,3.872e-16
1862,350.66,7.08e-16,0,0,7.08e-16
1863,350.71,1.2429999999999999e-15,0,4.4299999999999996e-20,1.2429999999999999e-15
1864,350.76,2.096e-15,0,2.4030000000000003e-19,2.096e-15
1865,350.81,3.395e-15,0,1.315e-18,3.393e-15
1866,350.86,5.283e-15,0,6.612e-18,5.276e-15
1867,350.91,7.911e-15,0,3.194e-17,7.879e-15
1868,350.96,1.145e-14,0,1.5190000000000001e-16,1.13e-14
1869,351.01,1.6240000000000002e-14,0,6.807e-16,1.556e-14
1870,351.06,2.351e-14,0,2.935e-15,2.0569999999999998e-14
1871,351.11,3.83e-14,0,1.217e-14,2.612e-14
1872,351.16,8.044e-14,0,4.858e-14,3.186e-14
1873,351.21,2.24e-13,0,1.866e-13,3.731e-14
1874,351.26,7.323e-13,0,6.903e-13,4.1960000000000005e-14
1875,351.31,2.5040000000000002e-12,0,2.4590000000000003e-12,4.5310000000000005e-14
1876,351.36,8.483e-12,0,8.436e-12,4.699e-14
1877,351.41,2.794e-11,0,2.7890000000000003e-11,4.68e-14
1878,351.46,8.896e-11,0,8.890999999999999e-11,4.476e-14
1879,351.51,2.7339999999999996e-10,0,2.733e-10,4.112e-14
1880,351.56,8.106000000000001e-10,0,8.106000000000001e-10,3.626e-14
1881,351.61,2.3200000000000003e-09,0,2.3200000000000003e-09,3.072e-14
1882,351.66,6.4139999999999996e-09,0,6.4139999999999996e-09,2.499e-14
1883,351.71,1.7130000000000002e-08,0,1.7130000000000002e-08,1.952e-14
1884,351.76,4.42e-08,0,4.42e-08,1.464e-14
1885,351.81,1.1029999999999999e-07,0,1.1029999999999999e-07,1.055e-14
1886,351.86,2.66e-07,0,2.66e-07,7.295e-15
1887,351.91,6.208e-07,0,6.208e-07,4.846e-15
1888,351.96,1.4019999999999999e-06,0,1.4019999999999999e-06,3.092e-15
1889,352.01,3.0610000000000004e-06,0,3.0610000000000004e-06,1.894e-15
1890,352.06,6.468999999999999e-06,0,6.468999999999999e-06,1.1140000000000002e-15
1891,352.11,1.322e-05,0,1.322e-05,6.295e-16
1892,352.16,2.614e-05,0,2.614e-05,3.4150000000000003e-16
1893,352.21,4.997e-05,0,4.997e-05,1.7790000000000002e-16
1894,352.26,9.233e-05,0,9.233e-05,8.903e-17
1895,352.31,0.00016480000000000002,0,0.00016480000000000002,4.278e-17
1896,352.36,0.0002842,0,0.0002842,1.9739999999999998e-17
1897,352.41,0.0004731,0,0.0004731,8.746e-18
1898,352.46,0.0007599999999999999,0,0.0007599999999999999,3.722e-18
1899,352.51,0.001178,0,0.001178,1.521e-18
1900,352.56,0.001759,0,0.001759,5.967e-19
1901,352.61,0.002534,0,0.002534,2.2489999999999995e-19
1902,352.66,0.003515,0,0.003515,8.138e-20
1903,352.71,0.004698,0,0.004698,2.828e-20
1904,352.76,0.006045,0,0.006045,9.438e-21
1905,352.81,0.007487000000000001,0,0.007487000000000001,3.025e-21
1906,352.86,0.008925,0,0.008925,9.308e-22
1907,352.91,0.01024,0,0.01024,2.7510000000000006e-22
1908,352.96,0.0113,0,0.0113,7.808e-23
1909,353.01,0.01199,0,0.01199,2.1279999999999999e-23
1910,353.06,0.01223,0,0.01223,5.57e-24
1911,353.11,0.01201,0,0.01201,1.3999999999999999e-24
1912,353.16,0.01133,0,0.01133,3.3789999999999996e-25
1913,353.21,0.01028,0,0.01028,7.833e-26
1914,353.26,0.008959,0,0.008959,1.744e-26
1915,353.31,0.007509,0,0.007509,3.727000000000001e-27
1916,353.36,0.0060490000000000006,0,0.0060490000000000006,7.650999999999999e-28
1917,353.41,0.004683,0,0.004683,1.508e-28
1918,353.46,0.0034840000000000006,0,0.0034840000000000006,2.855e-29
1919,353.51,0.002491,0,0.002491,5.191e-30
1920,353.56,0.0017120000000000002,0,0.0017120000000000002,0
1921,353.61,0.0011300000000000001,0,0.0011300000000000001,0
1922,353.66,0.0007168999999999999,0,0.0007168999999999999,0
1923,353.71,0.000437,0,0.000437,0
1924,353.76,0.000256,0,0.000256,0
1925,353.81,0.00014409999999999998,0,0.00014409999999999998,0
1926,353.86,7.789e-05,0,7.789e-05,0
1927,353.91,4.047e-05,0,4.047e-05,0
1928,353.96,2.02e-05,0,2.02e-05,0
1929,354.01,9.687e-06,0,9.687e-06,0
1930,354.06,4.463e-06,0,4.463e-06,0
1931,354.11,1.976e-06,0,1.976e-06,0
1932,354.16,8.403e-07,0,8.403e-07,0
1933,354.21,3.434e-07,0,3.434e-07,0
1934,354.26,1.3480000000000002e-07,0,1.3480000000000002e-07,0
1935,354.31,5.084e-08,0,5.084e-08,0
1936,354.36,1.842e-08,0,1.842e-08,0
1937,354.41,6.412e-09,0,6.412e-09,0
1938,354.46,2.144e-09,0,2.144e-09,0
1939,354.51,6.892000000000001e-10,0,6.892000000000001e-10,0
1940,354.56,2.1330000000000003e-10,0,2.1330000000000003e-10,0
1941,354.61,6.537e-11,0,6.537e-11,0
1942,354.66,2.594e-11,0,2.594e-11,0
1943,354.71,3.145e-11,0,3.145e-11,0
1944,354.76,8.615000000000001e-11,0,8.615000000000001e-11,0
1945,354.81,2.612e-10,0,2.612e-10,0
1946,354.86,7.71e-10,0,7.71e-10,0
1947,354.91,2.19e-09,0,2.19e-09,0
1948,354.96,5.9830000000000005e-09,0,5.9830000000000005e-09,0
1949,355.01,1.571e-08,0,1.571e-08,0
1950,355.07,4.75e-08,0,4.75e-08,0
1951,355.12,1.1439999999999999e-07,0,1.1439999999999999e-07,0
1952,355.17,2.648e-07,0,2.648e-07,0
1953,355.22,5.892e-07,0,5.892e-07,0
1954,355.27,1.26e-06,0,1.26e-06,0
1955,355.32,2.592e-06,0,2.592e-06,0
1956,355.37,5.1260000000000006e-06,0,5.1260000000000006e-06,0
1957,355.42,9.743e-06,0,9.743e-06,0
1958,355.47,1.78e-05,0,1.78e-05,0
1959,355.52,3.128e-05,0,3.128e-05,0
1960,355.57,5.283e-05,0,5.283e-05,0
1961,355.62,8.577e-05,0,8.577e-05,0
1962,355.67,0.0001339,0,0.0001339,0
1963,355.72,0.00020089999999999998,0,0.00020089999999999998,0
1964,355.77,0.0002898,0,0.0002898,0
1965,355.82,0.00040199999999999996,0,0.00040199999999999996,0
1966,355.87,0.0005359,0,0.0005359,0
1967,355.92,0.0006868999999999999,0,0.0006868999999999999,0
1968,355.97,0.0008465,0,0.0008465,0
1969,356.02,0.001003,0,0.001003,0
1970,356.07,0.001142,0,0.001142,0
1971,356.12,0.00125,0,0.00125,0
1972,356.17,0.0013160000000000001,0,0.0013160000000000001,0
1973,356.22,0.001332,0,0.001332,0
1974,356.27,0.001295,0,0.001295,0
1975,356.32,0.001212,0,0.001212,0
1976,356.37,0.0010890000000000001,0,0.0010890000000000001,0
1977,356.42,0.0009415,0,0.0009415,0
1978,356.47,0.0007823,0,0.0007823,0
1979,356.52,0.0006249,0,0.0006249,0
1980,356.57,0.00047989999999999996,0,0.00047989999999999996,0
1981,356.62,0.0003543,0,0.0003543,0
1982,356.67,0.0002515,0,0.0002515,0
1983,356.72,0.0001716,0,0.0001716,0
1984,356.77,0.00011259999999999999,0,0.00011259999999999999,0
1985,356.82,7.099e-05,0,7.099e-05,0
1986,356.87,4.304e-05,0,4.304e-05,0
1987,356.92,2.508e-05,0,2.508e-05,0
1988,356.97,1.406e-05,0,1.406e-05,0
1989,357.02,7.571e-06,0,7.571e-06,0
1990,357.07,3.921e-06,0,3.921e-06,0
1991,357.12,1.9519999999999997e-06,0,1.9519999999999997e-06,0
1992,357.17,9.343000000000001e-07,0,9.343000000000001e-07,0
1993,357.22,4.299e-07,0,4.299e-07,0
1994,357.27,1.902e-07,0,1.902e-07,0
1995,357.32,8.111e-08,0,8.111e-08,0
1996,357.37,3.3760000000000006e-08,0,3.3760000000000006e-08,0
1997,357.42,1.4880000000000002e-08,0,1.4880000000000002e-08,0
1998,357.47,9.772e-09,0,9.772e-09,0
1999,357.52,1.381e-08,0,1.381e-08,0
2000,357.57,2.9249999999999997e-08,0,2.9249999999999997e-08,0
2001,357.62,6.571000000000001e-08,0,6.571000000000001e-08,0
2002,357.67,1.443e-07,0,1.443e-07,0
2003,357.72,3.053e-07,0,3.053e-07,0
2004,357.77,6.219e-07,0,6.219e-07,0
2005,357.82,1.218e-06,0,1.218e-06,0
2006,357.87,2.296e-06,0,2.296e-06,0
2007,357.92,4.1610000000000005e-06,0,4.1610000000000005e-06,0
2008,357.97,7.2539999999999995e-06,0,7.2539999999999995e-06,0
2009,358.02,1.216e-05,0,1.216e-05,0
2010,358.07,1.962e-05,0,1.962e-05,0
2011,358.12,3.044e-05,0,3.044e-05,0
2012,358.17,4.543e-05,0,4.543e-05,0
2013,358.22,6.522e-05,0,6.522e-05,0
2014,358.27,9.005e-05,0,9.005e-05,0
2015,358.32,0.0001196,0,0.0001196,0
2016,358.37,0.0001528,0,0.0001528,0
2017,358.42,0.0001878,0,0.0001878,0
2018,358.47,0.0002221,0,0.0002221,0
2019,358.52,0.00025259999999999996,0,0.00025259999999999996,0
2020,358.57,0.0002765,0,0.0002765,0
2021,358.62,0.00029130000000000003,0,0.00029130000000000003,0
2022,358.67,0.00029560000000000003,0,0.00029560000000000003,0
2023,358.72,0.00028900000000000003,0,0.00028900000000000003,0
2024,358.77,0.00027260000000000007,0,0.00027260000000000007,0
2025,358.82,0.00024859999999999997,0,0.00024859999999999997,0
2026,358.87,0.00021989999999999998,0,0.00021989999999999998,0
